sample,fixed_dice,fixed_iou,best_dice,best_iou,gt_positive
sample_0000.npz,0.11712913553895411,0.06220773699872467,0.13222759732780465,0.0707942772570301,639
sample_0001.npz,0.11652826145191535,0.06186886644858484,0.13102652825836217,0.07010614663046161,639
sample_0002.npz,0.1157796451914099,0.061446977205153616,0.1272101033295063,0.06792545365375184,639
sample_0003.npz,0.11723954169997336,0.06227002547410133,0.1328430245920478,0.07114721811915313,639
