sample,fixed_dice,fixed_iou,best_dice,best_iou,gt_positive
sample_0000.npz,0.027263080564851848,0.013819927176431645,0.07525615357437286,0.039099308572477516,639
sample_0001.npz,0.07464131678549424,0.038767486513669194,0.07539378207775352,0.03917361451692006,639
sample_0002.npz,0.04043571546459812,0.020635054324938937,0.07586821015138023,0.03942984079970381,639
sample_0003.npz,0.03625322046374678,0.01846125011713991,0.07514177693761814,0.03903756444880923,639
