epoch,train_loss,train_seg_loss,train_aux_loss,train_dice,train_iou,val_loss,val_seg_loss,val_aux_loss,val_dice,val_iou,elapsed_seconds
1,2.0541573762893677,2.0541573762893677,0.0,0.2052905559539795,0.1144980676472187,1.915230393409729,1.915230393409729,0.0,0.044609762728214264,0.022901196032762527,0.9227115829708055
2,2.032336950302124,2.032336950302124,0.0,0.22082510590553284,0.12423254176974297,1.915230393409729,1.915230393409729,0.0,0.044609762728214264,0.022901196032762527,0.9459980078972876
