epoch,train_loss,val_loss,elapsed_seconds
65,0.014360737301409245,0.014899125210940839,52.89209453295916
66,0.015144017271697521,0.015290019139647483,53.698654907988384
67,0.014443000860512256,0.014950556308031082,54.50782783294562
68,0.01411009357124567,0.015024074986577034,55.292244051001035
69,0.014044473268091679,0.014014933966100216,56.05700778600294
70,0.013653779335319995,0.014116428717970848,56.8761543330038
71,0.013408383950591088,0.013731020167469979,57.674593642004766
72,0.013118697948753835,0.01405341997742653,58.50675138190854
73,0.013020563684403897,0.013549339957535267,59.32663080398925
74,0.013698804229497909,0.013938865289092064,60.12878285697661
75,0.012914996780455112,0.013465855345129967,60.917852799990214
76,0.012650440908968448,0.013186219856142998,61.71552023291588
77,0.012438364379107952,0.01308284878730774,62.49322479299735
78,0.012507221706211567,0.012886061519384383,63.250873723998666
79,0.012570799447596074,0.01294930923730135,64.01240924792364
80,0.012234806500375272,0.013100962936878204,64.7681955609005
81,0.012509050734341144,0.012816728316247463,65.56216687697452
82,0.013072464019060134,0.013912723809480667,66.36348434595857
83,0.012647891372442245,0.012475897893309593,67.14580187899992
84,0.012203105948865414,0.012560975700616837,67.95596179692075
85,0.011945074133574962,0.012576566822826863,68.74847589293495
86,0.012009577006101608,0.013763495571911335,69.56434110191185
87,0.012122097000479698,0.01211188018321991,70.34809819993097
88,0.011898203268647194,0.013221948109567165,71.2067661290057
89,0.011722662284970283,0.01203226052224636,72.10413467593025
90,0.01157392569631338,0.012671629935503005,72.97817702894099
91,0.011519991755485536,0.01203606028109789,73.87658910790924
92,0.011668795004487038,0.01240497563034296,74.74285018595401
93,0.011983290575444698,0.012390220649540424,75.56399463792332
94,0.01134297315776348,0.011842143163084984,76.37098197895102
95,0.011129938341677189,0.011531960070133209,77.1708720040042
96,0.011659170553088188,0.01249448537826538,77.9592757379869
97,0.012000535637140274,0.011992030255496501,78.7255866919877
98,0.010961752332746983,0.011467782780528069,79.47900227899663
99,0.010987274281680583,0.01153159026056528,80.28983039897867
100,0.010994601398706436,0.011272842213511467,81.08888255199417
101,0.011137964010238647,0.011251119039952755,81.90891503996681
102,0.010813750244677067,0.011159766390919685,82.71068411099259
103,0.010766738392412663,0.011838402450084686,83.5213471709285
104,0.010696339085698128,0.011322499588131904,84.30724511400331
105,0.010329184629023075,0.010938198976218701,85.09796595096122
106,0.010583347029983998,0.011605559177696704,85.88395290996414
107,0.010473209604620934,0.011372694410383702,86.64322062197607
108,0.010552784904837608,0.011835056878626347,87.39959713199642
109,0.010359243646264076,0.011095726639032364,88.19215084298048
110,0.010516234070062637,0.01092785943299532,88.99098708690144
111,0.010574235759675503,0.010972887761890888,89.77650808391627
112,0.010078601256012917,0.010786907114088536,90.57604279695079
113,0.01012191379070282,0.010999683253467084,91.36004724097438
114,0.010073155790567398,0.011372433379292488,92.12429583689664
115,0.010331159859895706,0.011611781567335128,92.92426719598006
116,0.010121629565954209,0.010889852419495583,93.70717486692593
117,0.01007042871415615,0.010809181779623032,94.46287914796267
118,0.010164902307093144,0.010609802715480328,95.2350842069136
119,0.009912396803498268,0.011068828105926513,96.05760530394036
120,0.01007542072236538,0.010382134988904,96.85468891996425
