epoch,train_loss,train_seg_loss,train_aux_loss,train_dice,train_iou,val_loss,val_seg_loss,val_aux_loss,val_dice,val_iou,elapsed_seconds
1,1.80241690158844,1.80241690158844,0.0,0.3100532202720642,0.19927174919843674,1.7013535189628601,1.7013535189628601,0.0,0.4366254287958145,0.2942448705434799,1.707746664993465
2,1.5307135047912597,1.5307135047912597,0.0,0.4258789479732513,0.2873679980039597,1.4637906169891357,1.4637906169891357,0.0,0.5496360319852829,0.39543631553649905,2.610536320018582
3,1.3765217666625977,1.3765217666625977,0.0,0.478631863117218,0.3335958524942398,1.4496459579467773,1.4496459579467773,0.0,0.49629815757274626,0.3479609003663063,3.5963213850045577
4,1.3194254322052001,1.3194254322052001,0.0,0.499976628780365,0.35393983888626096,1.2687358558177948,1.2687358558177948,0.0,0.6015247064828873,0.4484587860107422,4.499977294006385
5,1.1874668760299683,1.1874668760299683,0.0,0.5427195675373078,0.3937918789386749,1.1925057077407837,1.1925057077407837,0.0,0.5942059195041657,0.4400052922964096,5.363844002014957
6,1.1602270283699037,1.1602270283699037,0.0,0.5511777670383453,0.4013587019443512,1.1473646366596222,1.1473646366596222,0.0,0.6560056060552597,0.5044762450456619,6.233786570024677
7,1.0214866824150086,1.0214866824150086,0.0,0.6019933974742889,0.44998690342903136,1.1348379337787629,1.1348379337787629,0.0,0.6686021918058396,0.5206565821170807,7.104699588962831
8,1.0520228085517884,1.0520228085517884,0.0,0.5884243445396423,0.4375681791305542,1.1076886177062988,1.1076886177062988,0.0,0.6003784298896789,0.4452383303642273,7.980912294937298
9,0.912411750793457,0.912411750793457,0.0,0.6333106360435485,0.483766610622406,1.1350359153747558,1.1350359153747558,0.0,0.6617792063951492,0.5101284122467041,8.85496983199846
10,0.84956724691391,0.84956724691391,0.0,0.6522166700363159,0.5025412673950196,1.3011880016326904,1.3011880016326904,0.0,0.5852043056488037,0.42821598052978516,9.707056851009838
11,0.7850017857551574,0.7850017857551574,0.0,0.6690647568702698,0.5209455931186676,1.3444510006904602,1.3444510006904602,0.0,0.6652152949571609,0.5139176255464554,10.533753487979993
12,0.7092118735313415,0.7092118735313415,0.0,0.7013949117660523,0.5558027768135071,1.2472735619544983,1.2472735619544983,0.0,0.6577040833234787,0.5050406247377396,11.351938811014406
