epoch,train_loss,train_seg_loss,train_aux_loss,train_dice,train_iou,val_loss,val_seg_loss,val_aux_loss,val_dice,val_iou,elapsed_seconds
1,2.0508545637130737,2.0508545637130737,0.0,0.19188672304153442,0.10791512578725815,1.8536535501480103,1.8536535501480103,0.0,0.047219108790159225,0.0242023766040802,0.024836016935296357
2,1.7664561867713928,1.7664561867713928,0.0,0.37782424688339233,0.23318380862474442,1.872619390487671,1.872619390487671,0.0,0.03583213686943054,0.018244987353682518,0.046517863986082375
